file_id,emotion,raw_text,normalized_text,speaker_id,gender,age
MK0_anger_53.wav,angry,"Kitel to strój, który noszą lekarze.",kitel to strój który noszą lekarze,        MK0,female,23
MP0_neutral_8.wav,neutral,Moja ciocia jest bardzo pomocna.,moja ciocia jest bardzo pomocna,        MP0,male,24
TP0_happiness_45.wav,happy,Postanowiłem wynająć samochód na wakacje.,postanowiłem wynająć samochód na wakacje,        TP0,male,26
KD0_neutral_58.wav,neutral,Otrzymałem piękną pocztówkę z widokiem na góry.,otrzymałem piękną pocztówkę z widokiem na góry,        KD0,female,28
TP0_happiness_51.wav,happy,Strzelec to znak zodiaku następujący po Skorpionie.,strzelec to znak zodiaku następujący po skorpionie,        TP0,male,26
SM0_sadness_78.wav,sad,Moim ulubionym sosem do pizzy jest sos czosnkowy.,moim ulubionym sosem do pizzy jest sos czosnkowy,        SM0,male,24
MK0_anger_47.wav,angry,Król był bardzo sprawiedliwym człowiekiem.,król był bardzo sprawiedliwym człowiekiem,        MK0,female,23
SM0_anger_26.wav,angry,Ten dżin potrafi spełniać życzenia.,ten dżin potrafi spełniać życzenia,        SM0,male,24
SM0_happiness_49.wav,happy,"Niektórzy powiedzą, że to państwo z kartonu.",niektórzy powiedzą że to państwo z kartonu,        SM0,male,24
KS0_sadness_37.wav,sad,Relaksujące piosnki poprawiają nastrój.,relaksujące piosnki poprawiają nastrój,        KS0,male,23
WR0_neutral_15.wav,neutral,Sporadycznie chodzę na siłownię.,sporadycznie chodzę na siłownię,        WR0,male,23
MK0_happiness_80.wav,happy,Do dzisiejszego obiadu potrzebuje małego garnczka.,do dzisiejszego obiadu potrzebuje małego garnczka,        MK0,female,23
SM0_sadness_87.wav,sad,Na targach rzemieślniczych można zobaczyć wiele unikatowych produktów.,na targach rzemieślniczych można zobaczyć wiele unikatowych produktów,        SM0,male,24
SM0_anger_3.wav,angry,Chodźmy w tango.,chodźmy w tango,        SM0,male,24
KS0_sadness_23.wav,sad,Woda w basenie jest bardzo ciepła.,woda w basenie jest bardzo ciepła,        KS0,male,23
WR0_neutral_29.wav,neutral,W październiku zaczyna się jesień.,w październiku zaczyna się jesień,        WR0,male,23
TP0_happiness_86.wav,happy,Myślmy pozytywnie i skupmy się na dobrych rzeczach w naszym życiu.,myślmy pozytywnie i skupmy się na dobrych rzeczach w naszym życiu,        TP0,male,26
MK0_anger_90.wav,angry,Chorał gregoriański jest wykonywany podczas uroczystych nabożeństw.,chorał gregoriański jest wykonywany podczas uroczystych nabożeństw,        MK0,female,23
MK0_anger_84.wav,angry,Kontrświadczenie za udzieloną pożyczkę było bardzo wysokie.,kontrświadczenie za udzieloną pożyczkę było bardzo wysokie,        MK0,female,23
IC0_anger_76.wav,angry,Woda jest podstawowym składnikiem życia na Ziemi.,woda jest podstawowym składnikiem życia na ziemi,        IC0,female,28
KD0_anger_28.wav,angry,Podczas medytacji można wejść w trans.,podczas medytacji można wejść w trans,        KD0,female,28
SM0_neutral_36.wav,neutral,Ten pomysł trąci brakiem realizmu.,ten pomysł trąci brakiem realizmu,        SM0,male,24
MK0_happiness_8.wav,happy,Moja ciocia jest bardzo pomocna.,moja ciocia jest bardzo pomocna,        MK0,female,23
KD0_sadness_16.wav,sad,"Racja, ten pomysł jest najlepszy.",racja ten pomysł jest najlepszy,        KD0,female,28
SM0_neutral_22.wav,neutral,Piesek wszedł do rzeki żeby popływać.,piesek wszedł do rzeki żeby popływać,        SM0,male,24
IC0_anger_62.wav,angry,Twoje słowo ma dla mnie wielkie znaczenie.,twoje słowo ma dla mnie wielkie znaczenie,        IC0,female,28
KS0_neutral_86.wav,neutral,Myślmy pozytywnie i skupmy się na dobrych rzeczach w naszym życiu.,myślmy pozytywnie i skupmy się na dobrych rzeczach w naszym życiu,        KS0,male,23
KD0_anger_14.wav,angry,Ten miesiąc minął bardzo szybko.,ten miesiąc minął bardzo szybko,        KD0,female,28
EB0_anger_24.wav,angry,"Miasto tętni życiem, nawet w nocy.",miasto tętni życiem nawet w nocy,        EB0,female,27
WR0_sadness_73.wav,sad,Zawsze stawiam przed rzeczownikami właściwy rodzajnik.,zawsze stawiam przed rzeczownikami właściwy rodzajnik,        WR0,male,23
EB0_happiness_39.wav,happy,Sziwa oznacza żałobę po zmarłym.,sziwa oznacza żałobę po zmarłym,        EB0,female,27
KS0_neutral_51.wav,neutral,Strzelec to znak zodiaku następujący po Skorpionie.,strzelec to znak zodiaku następujący po skorpionie,        KS0,male,23
MK0_sadness_5.wav,sad,Przestań go judzić.,przestań go judzić,        MK0,female,23
EB0_anger_30.wav,angry,Każdy taniec ma swój własny rytm.,każdy taniec ma swój własny rytm,        EB0,female,27
WR0_sadness_67.wav,sad,Miłość jest jednym z najpiękniejszych uczuć.,miłość jest jednym z najpiękniejszych uczuć,        WR0,male,23
KS0_neutral_45.wav,neutral,Postanowiłem wynająć samochód na wakacje.,postanowiłem wynająć samochód na wakacje,        KS0,male,23
EB0_anger_18.wav,angry,Kwiecień to czwarty miesiąc w roku.,kwiecień to czwarty miesiąc w roku,        EB0,female,27
IC0_anger_89.wav,angry,Dopełniacz jest jednym z przypadków gramatycznych w języku polskim.,dopełniacz jest jednym z przypadków gramatycznych w języku polskim,        IC0,female,28
EB0_sadness_6.wav,sad,"Dziunia, nie jesteś moim szefem.",dziunia nie jesteś moim szefem,        EB0,female,27
KS0_neutral_79.wav,neutral,Mleko jest źródłem wapnia i innych składników odżywczych.,mleko jest źródłem wapnia i innych składników odżywczych,        KS0,male,23
EB0_happiness_11.wav,happy,Nie zachowuj się jak żigolak.,nie zachowuj się jak żigolak,        EB0,female,27
MK0_sadness_78.wav,sad,Moim ulubionym sosem do pizzy jest sos czosnkowy.,moim ulubionym sosem do pizzy jest sos czosnkowy,        MK0,female,23
KS0_happiness_56.wav,happy,Moje dziecko umie już mówić kilka słów.,moje dziecko umie już mówić kilka słów,        KS0,male,23
MK0_sadness_50.wav,sad,W muzeum można zobaczyć szkielet dinozaura.,w muzeum można zobaczyć szkielet dinozaura,        MK0,female,23
WR0_happiness_36.wav,happy,Ten pomysł trąci brakiem realizmu.,ten pomysł trąci brakiem realizmu,        WR0,male,23
IC0_sadness_52.wav,sad,Na złamaną kończynę często zakłada się gips.,na złamaną kończynę często zakłada się gips,        IC0,female,28
TP0_neutral_17.wav,neutral,Chcę przeczytać ten artykuł jeszcze raz.,chcę przeczytać ten artykuł jeszcze raz,        TP0,male,26
WR0_happiness_22.wav,happy,Piesek wszedł do rzeki żeby popływać.,piesek wszedł do rzeki żeby popływać,        WR0,male,23
IC0_sadness_46.wav,sad,„Żołwica” to dawne określenie na siostrę męża.,żołwica to dawne określenie na siostrę męża,        IC0,female,28
MK0_sadness_44.wav,sad,"Tęsknota to uczucie, które każdy z nas zna.",tęsknota to uczucie które każdy z nas zna,        MK0,female,23
KS0_happiness_42.wav,happy,"Przyjaciel to ktoś, kto zawsze jest po mojej stronie.",przyjaciel to ktoś kto zawsze jest po mojej stronie,        KS0,male,23
EB0_neutral_74.wav,neutral,"Ta liczba wydaje się być błędna, sprawdź jeszcze raz.",ta liczba wydaje się być błędna sprawdź jeszcze raz,        EB0,female,27
EB0_neutral_60.wav,neutral,Podczas wakacji udało mi się zobaczyć delfiny.,podczas wakacji udało mi się zobaczyć delfiny,        EB0,female,27
EB0_neutral_48.wav,neutral,Moja dziewczyna świętuje urodziny w sobotę.,moja dziewczyna świętuje urodziny w sobotę,        EB0,female,27
MP0_sadness_22.wav,sad,Piesek wszedł do rzeki żeby popływać.,piesek wszedł do rzeki żeby popływać,        MP0,male,24
MK0_sadness_87.wav,sad,Na targach rzemieślniczych można zobaczyć wiele unikatowych produktów.,na targach rzemieślniczych można zobaczyć wiele unikatowych produktów,        MK0,female,23
IC0_sadness_85.wav,sad,"W bankach można założyć konto osobiste, oszczędnościowe lub kredytowe.",w bankach można założyć konto osobiste oszczędnościowe lub kredytowe,        IC0,female,28
KS0_happiness_81.wav,happy,W lipcu wyjeżdżam z rodziną na wakacje nad morze.,w lipcu wyjeżdżam z rodziną na wakacje nad morze,        KS0,male,23
EB0_neutral_45.wav,neutral,Postanowiłem wynająć samochód na wakacje.,postanowiłem wynająć samochód na wakacje,        EB0,female,27
IC0_sadness_88.wav,sad,Jabłko jest bogatym źródłem witamin i składników odżywczych.,jabłko jest bogatym źródłem witamin i składników odżywczych,        IC0,female,28
EB0_neutral_51.wav,neutral,Strzelec to znak zodiaku następujący po Skorpionie.,strzelec to znak zodiaku następujący po skorpionie,        EB0,female,27
EB0_neutral_79.wav,neutral,Mleko jest źródłem wapnia i innych składników odżywczych.,mleko jest źródłem wapnia i innych składników odżywczych,        EB0,female,27
MP0_sadness_6.wav,sad,"Dziunia, nie jesteś moim szefem.",dziunia nie jesteś moim szefem,        MP0,male,24
EB0_neutral_86.wav,neutral,Myślmy pozytywnie i skupmy się na dobrych rzeczach w naszym życiu.,myślmy pozytywnie i skupmy się na dobrych rzeczach w naszym życiu,        EB0,female,27
MK0_sadness_49.wav,sad,"Niektórzy powiedzą, że to państwo z kartonu.",niektórzy powiedzą że to państwo z kartonu,        MK0,female,23
KS0_happiness_67.wav,happy,Miłość jest jednym z najpiękniejszych uczuć.,miłość jest jednym z najpiękniejszych uczuć,        KS0,male,23
TP0_neutral_32.wav,neutral,"Pamiętaj, że nadzieja umiera ostatnia.",pamiętaj że nadzieja umiera ostatnia,        TP0,male,26
IC0_sadness_63.wav,sad,Moja wizja na przyszłość jest jasna i wyraźna.,moja wizja na przyszłość jest jasna i wyraźna,        IC0,female,28
MK0_sadness_61.wav,sad,Zupa pomidorowa to moje ulubione danie.,zupa pomidorowa to moje ulubione danie,        MK0,female,23
MK0_sadness_75.wav,sad,Moja teściowa czasem przyjeżdża do nas w weekend.,moja teściowa czasem przyjeżdża do nas w weekend,        MK0,female,23
WR0_happiness_13.wav,happy,Interesuje mnie historia Polski.,interesuje mnie historia polski,        WR0,male,23
TP0_neutral_26.wav,neutral,Ten dżin potrafi spełniać życzenia.,ten dżin potrafi spełniać życzenia,        TP0,male,26
IC0_sadness_77.wav,sad,Marzec kojarzy się z wiosennymi promieniami słońca.,marzec kojarzy się z wiosennymi promieniami słońca,        IC0,female,28
KS0_happiness_73.wav,happy,Zawsze stawiam przed rzeczownikami właściwy rodzajnik.,zawsze stawiam przed rzeczownikami właściwy rodzajnik,        KS0,male,23
EB0_anger_15.wav,angry,Sporadycznie chodzę na siłownię.,sporadycznie chodzę na siłownię,        EB0,female,27
KS0_neutral_60.wav,neutral,Podczas wakacji udało mi się zobaczyć delfiny.,podczas wakacji udało mi się zobaczyć delfiny,        KS0,male,23
IC0_anger_84.wav,angry,Kontrświadczenie za udzieloną pożyczkę było bardzo wysokie.,kontrświadczenie za udzieloną pożyczkę było bardzo wysokie,        IC0,female,28
WR0_sadness_42.wav,sad,"Przyjaciel to ktoś, kto zawsze jest po mojej stronie.",przyjaciel to ktoś kto zawsze jest po mojej stronie,        WR0,male,23
TP0_anger_6.wav,angry,"Dziunia, nie jesteś moim szefem.",dziunia nie jesteś moim szefem,        TP0,male,26
IC0_anger_90.wav,angry,Chorał gregoriański jest wykonywany podczas uroczystych nabożeństw.,chorał gregoriański jest wykonywany podczas uroczystych nabożeństw,        IC0,female,28
KS0_neutral_74.wav,neutral,"Ta liczba wydaje się być błędna, sprawdź jeszcze raz.",ta liczba wydaje się być błędna sprawdź jeszcze raz,        KS0,male,23
WR0_sadness_56.wav,sad,Moje dziecko umie już mówić kilka słów.,moje dziecko umie już mówić kilka słów,        WR0,male,23
EB0_anger_29.wav,angry,W październiku zaczyna się jesień.,w październiku zaczyna się jesień,        EB0,female,27
EB0_happiness_34.wav,happy,Pan Janek jest naszym nowym sąsiadem.,pan janek jest naszym nowym sąsiadem,        EB0,female,27
MK0_sadness_8.wav,sad,Moja ciocia jest bardzo pomocna.,moja ciocia jest bardzo pomocna,        MK0,female,23
EB0_happiness_20.wav,happy,Zima to czas jeżdżenia na sankach.,zima to czas jeżdżenia na sankach,        EB0,female,27
KS0_neutral_48.wav,neutral,Moja dziewczyna świętuje urodziny w sobotę.,moja dziewczyna świętuje urodziny w sobotę,        KS0,male,23
KS0_neutral_6.wav,neutral,"Dziunia, nie jesteś moim szefem.",dziunia nie jesteś moim szefem,        KS0,male,23
IC0_anger_47.wav,angry,Król był bardzo sprawiedliwym człowiekiem.,król był bardzo sprawiedliwym człowiekiem,        IC0,female,28
WR0_sadness_81.wav,sad,W lipcu wyjeżdżam z rodziną na wakacje nad morze.,w lipcu wyjeżdżam z rodziną na wakacje nad morze,        WR0,male,23
KD0_sadness_27.wav,sad,W niedzielę szkoła jest zamknięta.,w niedzielę szkoła jest zamknięta,        KD0,female,28
KD0_anger_19.wav,angry,W wolnym czasie lubię czytać książki.,w wolnym czasie lubię czytać książki,        KD0,female,28
SM0_neutral_13.wav,neutral,Interesuje mnie historia Polski.,interesuje mnie historia polski,        SM0,male,24
KD0_sadness_33.wav,sad,Po operacji nie mam żadnych blizn.,po operacji nie mam żadnych blizn,        KD0,female,28
IC0_anger_53.wav,angry,"Kitel to strój, który noszą lekarze.",kitel to strój który noszą lekarze,        IC0,female,28
KD0_anger_25.wav,angry,Gorzka czekolada jest idealna na deser.,gorzka czekolada jest idealna na deser,        KD0,female,28
MK0_happiness_5.wav,happy,Przestań go judzić.,przestań go judzić,        MK0,female,23
KD0_anger_31.wav,angry,Dokarmcie koty wychodząc z domu.,dokarmcie koty wychodząc z domu,        KD0,female,28
WR0_neutral_24.wav,neutral,"Miasto tętni życiem, nawet w nocy.",miasto tętni życiem nawet w nocy,        WR0,male,23
KD0_neutral_82.wav,neutral,Czerwiec kojarzy się z zakończeniem roku szkolnego.,czerwiec kojarzy się z zakończeniem roku szkolnego,        KD0,female,28
MK0_anger_89.wav,angry,Dopełniacz jest jednym z przypadków gramatycznych w języku polskim.,dopełniacz jest jednym z przypadków gramatycznych w języku polskim,        MK0,female,23
WR0_neutral_30.wav,neutral,Każdy taniec ma swój własny rytm.,każdy taniec ma swój własny rytm,        WR0,male,23
KS0_sadness_12.wav,sad,Mój teść zawsze służy radą.,mój teść zawsze służy radą,        KS0,male,23
SM0_happiness_87.wav,happy,Na targach rzemieślniczych można zobaczyć wiele unikatowych produktów.,na targach rzemieślniczych można zobaczyć wiele unikatowych produktów,        SM0,male,24
WR0_neutral_18.wav,neutral,Kwiecień to czwarty miesiąc w roku.,kwiecień to czwarty miesiąc w roku,        WR0,male,23
SM0_happiness_50.wav,happy,W muzeum można zobaczyć szkielet dinozaura.,w muzeum można zobaczyć szkielet dinozaura,        SM0,male,24
SM0_sadness_61.wav,sad,Zupa pomidorowa to moje ulubione danie.,zupa pomidorowa to moje ulubione danie,        SM0,male,24
TP0_happiness_48.wav,happy,Moja dziewczyna świętuje urodziny w sobotę.,moja dziewczyna świętuje urodziny w sobotę,        TP0,male,26
MP0_neutral_5.wav,neutral,Przestań go judzić.,przestań go judzić,        MP0,male,24
MK0_happiness_66.wav,happy,Rtęć jest jednym z pierwiastków chemicznych.,rtęć jest jednym z pierwiastków chemicznych,        MK0,female,23
KD0_neutral_41.wav,neutral,W parku rośnie ogromne drzewo.,w parku rośnie ogromne drzewo,        KD0,female,28
KD0_neutral_55.wav,neutral,Chodzę do szkoły prawie codziennie.,chodzę do szkoły prawie codziennie,        KD0,female,28
MK0_happiness_72.wav,happy,Bastion był kiedyś ważnym elementem obrony miasta.,bastion był kiedyś ważnym elementem obrony miasta,        MK0,female,23
SM0_sadness_75.wav,sad,Moja teściowa czasem przyjeżdża do nas w weekend.,moja teściowa czasem przyjeżdża do nas w weekend,        SM0,male,24
SM0_happiness_44.wav,happy,"Tęsknota to uczucie, które każdy z nas zna.",tęsknota to uczucie które każdy z nas zna,        SM0,male,24
TP0_happiness_74.wav,happy,"Ta liczba wydaje się być błędna, sprawdź jeszcze raz.",ta liczba wydaje się być błędna sprawdź jeszcze raz,        TP0,male,26
MK0_anger_62.wav,angry,Twoje słowo ma dla mnie wielkie znaczenie.,twoje słowo ma dla mnie wielkie znaczenie,        MK0,female,23
MK0_anger_76.wav,angry,Woda jest podstawowym składnikiem życia na Ziemi.,woda jest podstawowym składnikiem życia na ziemi,        MK0,female,23
SM0_sadness_49.wav,sad,"Niektórzy powiedzą, że to państwo z kartonu.",niektórzy powiedzą że to państwo z kartonu,        SM0,male,24
TP0_happiness_60.wav,happy,Podczas wakacji udało mi się zobaczyć delfiny.,podczas wakacji udało mi się zobaczyć delfiny,        TP0,male,26
KD0_neutral_69.wav,neutral,Przez most na rzece można szybko dotrzeć do miasta.,przez most na rzece można szybko dotrzeć do miasta,        KD0,female,28
MP0_happiness_58.wav,happy,Otrzymałem piękną pocztówkę z widokiem na góry.,otrzymałem piękną pocztówkę z widokiem na góry,        MP0,male,24
SM0_happiness_78.wav,happy,Moim ulubionym sosem do pizzy jest sos czosnkowy.,moim ulubionym sosem do pizzy jest sos czosnkowy,        SM0,male,24
SM0_anger_17.wav,angry,Chcę przeczytać ten artykuł jeszcze raz.,chcę przeczytać ten artykuł jeszcze raz,        SM0,male,24
EB0_sadness_23.wav,sad,Woda w basenie jest bardzo ciepła.,woda w basenie jest bardzo ciepła,        EB0,female,27
IC0_happiness_28.wav,happy,Podczas medytacji można wejść w trans.,podczas medytacji można wejść w trans,        IC0,female,28
MP0_neutral_49.wav,neutral,"Niektórzy powiedzą, że to państwo z kartonu.",niektórzy powiedzą że to państwo z kartonu,        MP0,male,24
IC0_happiness_9.wav,happy,Piłka nożna to moja pasja.,piłka nożna to moja pasja,        IC0,female,28
EB0_sadness_37.wav,sad,Relaksujące piosnki poprawiają nastrój.,relaksujące piosnki poprawiają nastrój,        EB0,female,27
KD0_happiness_42.wav,happy,"Przyjaciel to ktoś, kto zawsze jest po mojej stronie.",przyjaciel to ktoś kto zawsze jest po mojej stronie,        KD0,female,28
IC0_happiness_14.wav,happy,Ten miesiąc minął bardzo szybko.,ten miesiąc minął bardzo szybko,        IC0,female,28
MP0_neutral_75.wav,neutral,Moja teściowa czasem przyjeżdża do nas w weekend.,moja teściowa czasem przyjeżdża do nas w weekend,        MP0,male,24
MP0_happiness_2.wav,happy,Nie waśńmy się ze sobą.,nie waśńmy się ze sobą,        MP0,male,24
TP0_anger_46.wav,angry,„Żołwica” to dawne określenie na siostrę męża.,żołwica to dawne określenie na siostrę męża,        TP0,male,26
TP0_anger_52.wav,angry,Na złamaną kończynę często zakłada się gips.,na złamaną kończynę często zakłada się gips,        TP0,male,26
TP0_sadness_83.wav,sad,Ten źrebak jest wychowany zgodnie z najlepszymi standardami.,ten źrebak jest wychowany zgodnie z najlepszymi standardami,        TP0,male,26
MP0_neutral_61.wav,neutral,Zupa pomidorowa to moje ulubione danie.,zupa pomidorowa to moje ulubione danie,        MP0,male,24
KD0_happiness_56.wav,happy,Moje dziecko umie już mówić kilka słów.,moje dziecko umie już mówić kilka słów,        KD0,female,28
KS0_anger_38.wav,angry,„Ród smoka” to serial telewizyjny.,„ród smoka” to serial telewizyjny,        KS0,male,23
IC0_neutral_39.wav,neutral,Sziwa oznacza żałobę po zmarłym.,sziwa oznacza żałobę po zmarłym,        IC0,female,28
TP0_sadness_68.wav,sad,Zamek w Malborku jest jednym z najpiękniejszych w Polsce.,zamek w malborku jest jednym z najpiękniejszych w polsce,        TP0,male,26
WR0_anger_13.wav,angry,Interesuje mnie historia Polski.,interesuje mnie historia polski,        WR0,male,23
KS0_sadness_5.wav,sad,Przestań go judzić.,przestań go judzić,        KS0,male,23
EB0_neutral_8.wav,neutral,Moja ciocia jest bardzo pomocna.,moja ciocia jest bardzo pomocna,        EB0,female,27
KD0_happiness_81.wav,happy,W lipcu wyjeżdżam z rodziną na wakacje nad morze.,w lipcu wyjeżdżam z rodziną na wakacje nad morze,        KD0,female,28
TP0_anger_85.wav,angry,"W bankach można założyć konto osobiste, oszczędnościowe lub kredytowe.",w bankach można założyć konto osobiste oszczędnościowe lub kredytowe,        TP0,male,26
TP0_sadness_54.wav,sad,W grudniu często pada śnieg.,w grudniu często pada śnieg,        TP0,male,26
IC0_neutral_11.wav,neutral,Nie zachowuj się jak żigolak.,nie zachowuj się jak żigolak,        IC0,female,28
TP0_sadness_40.wav,sad,W dzieciństwie uwielbiałem klechdy.,w dzieciństwie uwielbiałem klechdy,        TP0,male,26
MK0_neutral_13.wav,neutral,Interesuje mnie historia Polski.,interesuje mnie historia polski,        MK0,female,23
KS0_anger_10.wav,angry,Kupiłem nową szafę do sypialni.,kupiłem nową szafę do sypialni,        KS0,male,23
TP0_anger_90.wav,angry,Chorał gregoriański jest wykonywany podczas uroczystych nabożeństw.,chorał gregoriański jest wykonywany podczas uroczystych nabożeństw,        TP0,male,26
MK0_neutral_12.wav,neutral,Mój teść zawsze służy radą.,mój teść zawsze służy radą,        MK0,female,23
TP0_sadness_41.wav,sad,W parku rośnie ogromne drzewo.,w parku rośnie ogromne drzewo,        TP0,male,26
IC0_neutral_10.wav,neutral,Kupiłem nową szafę do sypialni.,kupiłem nową szafę do sypialni,        IC0,female,28
KS0_anger_11.wav,angry,Nie zachowuj się jak żigolak.,nie zachowuj się jak żigolak,        KS0,male,23
KD0_happiness_80.wav,happy,Do dzisiejszego obiadu potrzebuje małego garnczka.,do dzisiejszego obiadu potrzebuje małego garnczka,        KD0,female,28
EB0_neutral_9.wav,neutral,Piłka nożna to moja pasja.,piłka nożna to moja pasja,        EB0,female,27
TP0_sadness_55.wav,sad,Chodzę do szkoły prawie codziennie.,chodzę do szkoły prawie codziennie,        TP0,male,26
TP0_anger_84.wav,angry,Kontrświadczenie za udzieloną pożyczkę było bardzo wysokie.,kontrświadczenie za udzieloną pożyczkę było bardzo wysokie,        TP0,male,26
KS0_sadness_4.wav,sad,Dzieci muszą dużo jeść.,dzieci muszą dużo jeść,        KS0,male,23
WR0_anger_12.wav,angry,Mój teść zawsze służy radą.,mój teść zawsze służy radą,        WR0,male,23
KS0_anger_39.wav,angry,Sziwa oznacza żałobę po zmarłym.,sziwa oznacza żałobę po zmarłym,        KS0,male,23
TP0_sadness_69.wav,sad,Przez most na rzece można szybko dotrzeć do miasta.,przez most na rzece można szybko dotrzeć do miasta,        TP0,male,26
IC0_neutral_38.wav,neutral,„Ród smoka” to serial telewizyjny.,„ród smoka” to serial telewizyjny,        IC0,female,28
MP0_neutral_60.wav,neutral,Podczas wakacji udało mi się zobaczyć delfiny.,podczas wakacji udało mi się zobaczyć delfiny,        MP0,male,24
TP0_sadness_82.wav,sad,Czerwiec kojarzy się z zakończeniem roku szkolnego.,czerwiec kojarzy się z zakończeniem roku szkolnego,        TP0,male,26
TP0_anger_53.wav,angry,"Kitel to strój, który noszą lekarze.",kitel to strój który noszą lekarze,        TP0,male,26
KD0_happiness_57.wav,happy,Jedz inaczej aby polepszyć swoje zdrowie.,jedz inaczej aby polepszyć swoje zdrowie,        KD0,female,28
IC0_happiness_15.wav,happy,Sporadycznie chodzę na siłownię.,sporadycznie chodzę na siłownię,        IC0,female,28
KD0_happiness_43.wav,happy,Niania odegrała w moim życiu ważną rolę.,niania odegrała w moim życiu ważną rolę,        KD0,female,28
TP0_anger_47.wav,angry,Król był bardzo sprawiedliwym człowiekiem.,król był bardzo sprawiedliwym człowiekiem,        TP0,male,26
MP0_happiness_3.wav,happy,Chodźmy w tango.,chodźmy w tango,        MP0,male,24
MP0_neutral_74.wav,neutral,"Ta liczba wydaje się być błędna, sprawdź jeszcze raz.",ta liczba wydaje się być błędna sprawdź jeszcze raz,        MP0,male,24
KD0_anger_1.wav,angry,Lubię czytać przed snem.,lubię czytać przed snem,        KD0,female,28
IC0_happiness_8.wav,happy,Moja ciocia jest bardzo pomocna.,moja ciocia jest bardzo pomocna,        IC0,female,28
EB0_sadness_36.wav,sad,Ten pomysł trąci brakiem realizmu.,ten pomysł trąci brakiem realizmu,        EB0,female,27
IC0_happiness_29.wav,happy,W październiku zaczyna się jesień.,w październiku zaczyna się jesień,        IC0,female,28
EB0_sadness_22.wav,sad,Piesek wszedł do rzeki żeby popływać.,piesek wszedł do rzeki żeby popływać,        EB0,female,27
MP0_neutral_48.wav,neutral,Moja dziewczyna świętuje urodziny w sobotę.,moja dziewczyna świętuje urodziny w sobotę,        MP0,male,24
KD0_neutral_68.wav,neutral,Zamek w Malborku jest jednym z najpiękniejszych w Polsce.,zamek w malborku jest jednym z najpiękniejszych w polsce,        KD0,female,28
TP0_happiness_61.wav,happy,Zupa pomidorowa to moje ulubione danie.,zupa pomidorowa to moje ulubione danie,        TP0,male,26
SM0_sadness_48.wav,sad,Moja dziewczyna świętuje urodziny w sobotę.,moja dziewczyna świętuje urodziny w sobotę,        SM0,male,24
MK0_anger_77.wav,angry,Marzec kojarzy się z wiosennymi promieniami słońca.,marzec kojarzy się z wiosennymi promieniami słońca,        MK0,female,23
SM0_happiness_79.wav,happy,Mleko jest źródłem wapnia i innych składników odżywczych.,mleko jest źródłem wapnia i innych składników odżywczych,        SM0,male,24
SM0_anger_16.wav,angry,"Racja, ten pomysł jest najlepszy.",racja ten pomysł jest najlepszy,        SM0,male,24
MK0_anger_63.wav,angry,Moja wizja na przyszłość jest jasna i wyraźna.,moja wizja na przyszłość jest jasna i wyraźna,        MK0,female,23
TP0_happiness_75.wav,happy,Moja teściowa czasem przyjeżdża do nas w weekend.,moja teściowa czasem przyjeżdża do nas w weekend,        TP0,male,26
SM0_sadness_74.wav,sad,"Ta liczba wydaje się być błędna, sprawdź jeszcze raz.",ta liczba wydaje się być błędna sprawdź jeszcze raz,        SM0,male,24
KD0_neutral_54.wav,neutral,W grudniu często pada śnieg.,w grudniu często pada śnieg,        KD0,female,28
MK0_happiness_73.wav,happy,Zawsze stawiam przed rzeczownikami właściwy rodzajnik.,zawsze stawiam przed rzeczownikami właściwy rodzajnik,        MK0,female,23
SM0_happiness_45.wav,happy,Postanowiłem wynająć samochód na wakacje.,postanowiłem wynająć samochód na wakacje,        SM0,male,24
SM0_happiness_51.wav,happy,Strzelec to znak zodiaku następujący po Skorpionie.,strzelec to znak zodiaku następujący po skorpionie,        SM0,male,24
MK0_happiness_67.wav,happy,Miłość jest jednym z najpiękniejszych uczuć.,miłość jest jednym z najpiękniejszych uczuć,        MK0,female,23
KD0_neutral_40.wav,neutral,W dzieciństwie uwielbiałem klechdy.,w dzieciństwie uwielbiałem klechdy,        KD0,female,28
MP0_neutral_4.wav,neutral,Dzieci muszą dużo jeść.,dzieci muszą dużo jeść,        MP0,male,24
TP0_happiness_49.wav,happy,"Niektórzy powiedzą, że to państwo z kartonu.",niektórzy powiedzą że to państwo z kartonu,        TP0,male,26
SM0_sadness_60.wav,sad,Podczas wakacji udało mi się zobaczyć delfiny.,podczas wakacji udało mi się zobaczyć delfiny,        SM0,male,24
WR0_neutral_19.wav,neutral,W wolnym czasie lubię czytać książki.,w wolnym czasie lubię czytać książki,        WR0,male,23
MK0_anger_88.wav,angry,Jabłko jest bogatym źródłem witamin i składników odżywczych.,jabłko jest bogatym źródłem witamin i składników odżywczych,        MK0,female,23
SM0_happiness_86.wav,happy,Myślmy pozytywnie i skupmy się na dobrych rzeczach w naszym życiu.,myślmy pozytywnie i skupmy się na dobrych rzeczach w naszym życiu,        SM0,male,24
KS0_sadness_13.wav,sad,Interesuje mnie historia Polski.,interesuje mnie historia polski,        KS0,male,23
WR0_neutral_31.wav,neutral,Dokarmcie koty wychodząc z domu.,dokarmcie koty wychodząc z domu,        WR0,male,23
WR0_neutral_25.wav,neutral,Gorzka czekolada jest idealna na deser.,gorzka czekolada jest idealna na deser,        WR0,male,23
KD0_neutral_83.wav,neutral,Ten źrebak jest wychowany zgodnie z najlepszymi standardami.,ten źrebak jest wychowany zgodnie z najlepszymi standardami,        KD0,female,28
